2,48,56,0.001174,0
2,48,57,0.007477,0
2,48,58,0.010290,0
2,48,59,0.014185,0
2,48,60,0.006358,0
2,49,55,0.001706,0
2,49,56,0.009002,0
2,49,57,0.026864,0
2,49,58,0.036228,0
2,49,59,0.050302,0
2,49,60,0.026260,0
2,49,61,0.003442,0
2,50,55,0.012926,0
2,50,56,0.039896,0
2,50,57,0.023243,0
2,50,58,0.026363,0
2,50,59,0.039082,0
2,50,60,0.045663,0
2,50,61,0.026071,0
2,51,55,0.015732,0
2,51,56,0.048291,0
2,51,57,0.026443,0
2,51,58,0.021583,0
2,51,59,0.030448,0
2,51,60,0.040213,0
2,51,61,0.024666,0
2,52,55,0.017223,0
2,52,56,0.052796,0
2,52,57,0.028378,0
2,52,58,0.016645,0
2,52,59,0.020581,0
2,52,60,0.031056,0
2,52,61,0.020428,0
2,53,55,0.007742,0
2,53,56,0.026100,0
2,53,57,0.027528,0
2,53,58,0.011313,0
2,53,59,0.009923,0
2,53,60,0.012996,0
2,53,61,0.008237,0
2,54,56,0.002457,0
2,54,57,0.015350,0
2,54,58,0.004935,0
2,54,59,0.002517,0
2,54,60,0.000902,0
3,47,56,0.003233,0
3,47,57,0.020478,0
3,47,58,0.021786,0
3,47,59,0.021137,0
3,47,60,0.008562,0
3,48,55,0.003723,0
3,48,56,0.020128,0
3,48,57,0.061473,0
3,48,58,0.069517,0
3,48,59,0.075894,0
3,48,60,0.036815,0
3,48,61,0.004539,0
3,49,54,0.002675,0
3,49,55,0.020905,0
3,49,56,0.061104,0
3,49,57,0.091178,0
3,49,58,0.109913,0
3,49,59,0.137211,0
3,49,60,0.084497,0
3,49,61,0.023776,0
3,49,62,0.001347,0
3,50,54,0.020260,0
3,50,55,0.068615,0
3,50,56,0.114218,0
3,50,57,0.073747,0
3,50,58,0.076997,0
3,50,59,0.102665,0
3,50,60,0.114260,0
3,50,61,0.070685,0
3,50,62,0.010205,0
3,51,54,0.022158,0
3,51,55,0.076454,0
3,51,56,0.127410,0
3,51,57,0.071026,0
3,51,58,0.054472,0
3,51,59,0.072789,0
3,51,60,0.095410,0
3,51,61,0.067418,0
3,51,62,0.013752,0
3,52,54,0.023777,0
3,52,55,0.081505,0
3,52,56,0.134001,0
3,52,57,0.068210,0
3,52,58,0.035088,0
3,52,59,0.043541,0
3,52,60,0.070550,0
3,52,61,0.057306,0
3,52,62,0.015148,0
3,53,54,0.010675,0
3,53,55,0.042271,0
3,53,56,0.081372,0
3,53,57,0.063592,0
3,53,58,0.020470,0
3,53,59,0.017969,0
3,53,60,0.031196,0
3,53,61,0.030663,0
3,53,62,0.013767,0
3,54,55,0.006026,0
3,54,56,0.023899,0
3,54,57,0.043739,0
3,54,58,0.011685,0
3,54,59,0.005768,0
3,54,60,0.007550,0
3,54,61,0.011710,0
3,54,62,0.010397,0
3,55,56,0.002327,0
