2,37,44,0.007823,0
2,37,45,0.033900,0
2,37,46,0.063751,0
2,37,47,0.033555,0
2,38,43,0.007833,0
2,38,44,0.034053,0
2,38,45,0.090989,0
2,38,46,0.155242,0
2,38,47,0.080544,0
2,39,26,0.000002,0
2,39,27,0.000005,0
2,39,28,0.000006,0
2,39,29,0.000006,0
2,39,30,0.000003,0
2,39,43,0.033941,0
2,39,44,0.091057,0
2,39,45,0.149452,0
2,39,46,0.212297,0
2,39,47,0.106682,0
2,40,26,0.094703,0
2,40,27,0.252633,0
2,40,28,0.284696,0
2,40,29,0.290210,0
2,40,30,0.156815,0
2,40,43,0.057399,0
2,40,44,0.144423,0
2,40,45,0.211293,0
2,40,46,0.264693,0
2,40,47,0.129556,0
2,41,26,0.118015,0
2,41,27,0.316609,0
2,41,28,0.365509,0
2,41,29,0.386753,0
2,41,30,0.212159,0
2,41,43,0.029738,0
2,41,44,0.109631,0
2,41,45,0.260288,0
2,41,46,0.300124,0
2,41,47,0.144030,0
2,42,26,0.078676,0
2,42,27,0.212178,0
2,42,28,0.250316,0
2,42,29,0.273374,0
2,42,30,0.151802,0
2,42,44,0.045754,0
2,42,45,0.198258,0
2,42,46,0.219470,0
2,42,47,0.104228,0
3,29,53,0.000857,0
3,29,54,0.005141,0
3,29,55,0.003712,0
3,29,56,0.000946,0
3,30,53,0.002621,0
3,30,54,0.015727,0
3,30,55,0.011429,0
3,30,56,0.003139,0
3,31,53,0.000987,0
3,31,54,0.005923,0
3,31,55,0.005071,0
3,31,56,0.003795,0
3,31,57,0.001391,0
3,32,53,0.002289,0
3,32,54,0.013731,0
3,32,55,0.015993,0
3,32,56,0.019476,0
3,32,57,0.017242,0
3,33,53,0.002035,0
3,33,54,0.012206,0
3,33,55,0.014531,0
3,33,56,0.017965,0
3,33,57,0.016379,0
3,36,45,0.007607,0
3,36,46,0.034281,0
3,36,47,0.063732,0
3,36,48,0.056849,0
3,37,26,0.015541,0
3,37,27,0.043347,0
3,37,28,0.058058,0
3,37,29,0.062757,0
3,37,30,0.059247,0
3,37,31,0.041137,0
3,37,44,0.010602,0
3,37,45,0.056494,0
3,37,46,0.116620,0
3,37,47,0.143014,0
3,37,48,0.137788,0
3,37,49,0.101459,0
3,37,50,0.016908,0
3,38,25,0.012649,0
3,38,26,0.051506,0
3,38,27,0.107060,0
3,38,28,0.137225,0
3,38,29,0.146137,0
3,38,30,0.138509,0
3,38,31,0.104294,0
3,38,32,0.030100,0
3,38,33,0.006946,0
3,38,42,0.002241,0
3,38,43,0.019524,0
3,38,44,0.060323,0
3,38,45,0.132979,0
3,38,46,0.218775,0
3,38,47,0.220105,0
3,38,48,0.213864,0
3,38,49,0.233065,0
3,38,50,0.094809,0
3,38,51,0.025830,0
3,39,25,0.054806,0
3,39,26,0.110951,0
3,39,27,0.150871,0
3,39,28,0.175344,0
3,39,29,0.180026,0
3,39,30,0.172321,0
3,39,31,0.154846,0
3,39,32,0.130423,0
3,39,33,0.030097,0
3,39,42,0.016320,0
3,39,43,0.061263,0
3,39,44,0.129633,0
3,39,45,0.210964,0
3,39,46,0.298334,0
3,39,47,0.278903,0
3,39,48,0.250943,0
3,39,49,0.277200,0
3,39,50,0.288701,0
3,39,51,0.111920,0
3,40,25,0.075367,0
3,40,26,0.200649,0
3,40,27,0.333942,0
3,40,28,0.374993,0
3,40,29,0.384559,0
3,40,30,0.302828,0
3,40,31,0.200468,0
3,40,32,0.186524,0
3,40,33,0.043044,0
3,40,42,0.021229,0
3,40,43,0.087220,0
3,40,44,0.180172,0
3,40,45,0.270080,0
3,40,46,0.348085,0
3,40,47,0.302644,0
3,40,48,0.249693,0
3,40,49,0.248222,0
3,40,50,0.097328,0
3,40,51,0.025827,0
3,41,25,0.080724,0
3,41,26,0.222170,0
3,41,27,0.377977,0
3,41,28,0.429080,0
3,41,29,0.453800,0
3,41,30,0.357044,0
3,41,31,0.233273,0
3,41,32,0.230844,0
3,41,33,0.150553,0
3,41,34,0.058367,0
3,41,42,0.020556,0
3,41,43,0.072214,0
3,41,44,0.163626,0
3,41,45,0.302973,0
3,41,46,0.365367,0
3,41,47,0.296479,0
3,41,48,0.222513,0
3,41,49,0.207722,0
3,41,50,0.034617,0
3,42,25,0.070015,0
3,42,26,0.179250,0
3,42,27,0.293338,0
3,42,28,0.339982,0
3,42,29,0.374622,0
3,42,30,0.321967,0
3,42,31,0.247978,0
3,42,32,0.257904,0
3,42,33,0.184584,0
3,42,34,0.075039,0
3,42,42,0.012958,0
3,42,43,0.046319,0
3,42,44,0.119077,0
3,42,45,0.254260,0
3,42,46,0.295364,0
3,42,47,0.217063,0
3,42,48,0.138140,0
3,42,49,0.124932,0
3,42,50,0.020820,0
3,43,25,0.043832,0
3,43,26,0.086849,0
3,43,27,0.117284,0
3,43,28,0.144476,0
3,43,29,0.176077,0
3,43,30,0.210057,0
3,43,31,0.237172,0
3,43,32,0.245331,0
3,43,33,0.056614,0
3,43,43,0.029549,0
3,43,44,0.073836,0
3,43,45,0.106552,0
3,43,46,0.123067,0
3,43,47,0.059085,0
3,44,25,0.007305,0
3,44,26,0.024578,0
3,44,27,0.051102,0
3,44,28,0.082067,0
3,44,29,0.124043,0
3,44,30,0.170603,0
3,44,31,0.166942,0
3,44,32,0.040887,0
3,44,33,0.009435,0
3,44,43,0.004925,0
3,44,44,0.012306,0
3,44,45,0.017758,0
3,44,46,0.020510,0
3,44,47,0.009847,0
3,45,26,0.004663,0
3,45,27,0.014563,0
3,45,28,0.026762,0
3,45,29,0.043704,0
3,45,30,0.062579,0
3,45,31,0.058803,0
3,64,18,0.013938,0
3,64,19,0.060395,0
3,64,20,0.013937,0
3,65,17,0.000003,0
3,65,18,0.060398,0
3,65,19,0.261689,0
3,65,20,0.060390,0
3,65,21,0.000002,0
3,66,17,0.145200,0
3,66,18,0.319345,0
3,66,19,0.335185,0
3,66,20,0.232225,0
3,66,21,0.092923,0
3,67,17,0.196741,0
3,67,18,0.418235,0
3,67,19,0.391472,0
3,67,20,0.321073,0
3,67,21,0.138436,0
3,68,17,0.140940,0
3,68,18,0.333851,0
3,68,19,0.428802,0
3,68,20,0.367224,0
3,68,21,0.160957,0
3,69,18,0.095172,0
3,69,19,0.412391,0
3,69,20,0.368425,0
3,69,21,0.163950,0
3,70,18,0.015860,0
3,70,19,0.068723,0
3,70,20,0.061396,0
3,70,21,0.027321,0
4,26,55,0.000000,0
4,26,56,0.000000,0
4,26,57,0.000000,0
4,27,55,0.013203,0
4,27,56,0.018069,0
4,27,57,0.013000,0
4,28,47,0.038977,0
4,28,48,0.074930,0
4,28,49,0.079693,0
4,28,50,0.070051,0
4,28,51,0.051651,0
4,28,52,0.031590,0
4,28,53,0.013994,0
4,28,54,0.004153,0
4,28,55,0.009712,0
4,28,56,0.011479,0
4,28,57,0.006363,0
4,29,47,0.070762,0
4,29,48,0.135658,0
